datasize,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3200000,1,3,111,0.87,0.68,0,0,1,1,69,0,1,82,1,4,88,134,2,9,686,116,253,12,1,80,241,10,9,1,2,113.568,7616102.61,362.057,57343703.242,2208.621,4.53,0.087,0.0,0.0,7.848,11.288,354038.822,169291.784,12121.212,4749.0,78709.0,303493800.0,2727385545.0,358393886.0,372833093.0,38.0,310047.0,310125.0,45940903208.0,374959.0,375108.0,50709010615.0,963317752.0,15553395383.0,6722355203.0,28048639.0,42457848.0,123020030.0,279.0,131.0,1176.0,6235614676.0,9871480357.0,48.887
3200000,7,1,52,0.75,0.6,0,0,2,0,53,1,0,12,1,4,88,125,7,6,630,52,899,6,2,70,318,11,2,6,1,792.477,7731867.693,1139.242,100443945.364,2253.53,55.746,0.11,0.0,0.0,7.879,90.667,355031.201,170444.913,12121.212,6708.0,83059.0,289352085.0,2670558089.0,355869647.0,357727847.0,32.0,233964.0,234038.0,46734855712.0,387771.0,387929.0,51763211097.0,981351054.0,16014844571.0,6801960905.0,24693193.0,33621779.0,108597468.0,0.0,7.0,473.0,5995639282.0,10938611388.0,32.396
3200000,1,2,35,0.7,0.32,1,1,0,0,75,0,0,82,1,6,52,24,3,7,358,97,575,35,2,45,384,8,3,5,2,113.879,7794923.106,359.129,57139458.189,2241.686,4.042,0.087,0.0,0.0,7.583,16.735,457289.083,208877.383,12121.212,5077.0,73507.0,329836950.0,2601006330.0,353038556.0,360305422.0,38.0,260408.0,260473.0,44277869359.0,362603.0,362760.0,50737892790.0,955753398.0,14939876777.0,6245731979.0,32693965.0,31525651.0,117101996.0,0.0,8.0,662.0,6100126952.0,10072199041.0,48.148
3200000,2,3,31,0.44,0.63,0,1,1,0,66,0,1,39,1,2,83,198,5,3,408,17,225,14,1,74,173,7,6,3,5,1302.182,15996380.708,1265.947,113598315.216,2275.269,29.769,0.33,0.0,0.0,2.758,66.549,463602.852,59727.754,12121.212,9275.0,85323.0,395015121.0,2999771179.0,385124110.0,388214411.0,60.0,331219.0,331315.0,55377387513.0,399438.0,399590.0,53316410008.0,1042913080.0,16404386265.0,7115872862.0,34796368.0,57344741.0,150089188.0,350.0,379.0,1598.0,6775039753.0,10336191112.0,63.661
3200000,3,2,55,0.7,0.69,0,1,1,1,106,0,1,16,1,2,126,157,3,6,463,102,104,11,3,85,150,12,6,3,1,1332.483,16093216.057,943.189,105704922.468,2274.291,22.876,0.106,0.0,0.0,4.785,6.543,417985.076,103370.698,12075.472,6607.0,84343.0,342002844.0,2878504178.0,399245861.0,409905471.0,53.0,400674.0,400747.0,50312748926.0,399236.0,399391.0,57886564468.0,1140522376.0,17036842786.0,6924514510.0,31157896.0,43264017.0,130396233.0,628.0,686.0,5006.0,6806360408.0,10545777570.0,50.4
3200000,6,6,93,0.88,0.63,0,1,1,0,92,1,1,50,0,4,48,122,5,4,990,110,807,40,1,31,351,10,8,8,3,505.227,6493399.413,1198.125,68523188.121,2240.542,42.303,0.049,0.0,0.0,8.171,222.436,853739.659,431108.826,12121.212,5062.0,73608.0,307612703.0,2611612529.0,355257795.0,345806638.0,38.0,251301.0,251391.0,46362302560.0,372582.0,372738.0,47166499150.0,927795857.0,14498240705.0,6351340174.0,26103891.0,35364719.0,136114148.0,0.0,61.0,627.0,5926706012.0,9348902401.0,36.532
3200000,1,6,110,0.41,0.61,0,1,2,0,6,1,0,87,1,2,108,118,3,5,559,41,985,3,3,83,247,4,8,1,2,968.144,24075249.845,610.735,97924724.235,2254.106,6.125,0.14,0.0,0.0,3.716,0.716,444442.504,81033.61,12121.212,9070.0,125432.0,449049143.0,3613022756.0,435165032.0,438786754.0,71.0,540118.0,540222.0,57180272862.0,518143.0,518295.0,59090944525.0,1221972722.0,18024476063.0,7873506258.0,36232698.0,50638941.0,151957508.0,3001.0,1811.0,9765.0,7582642406.0,11658045026.0,72.05
3200000,6,6,31,0.74,0.31,1,0,0,0,55,1,0,32,0,3,92,57,9,5,160,27,159,21,2,74,444,9,3,3,3,673.053,7115900.879,1004.648,60679425.311,2251.204,28.216,0.053,0.0,0.0,9.803,95.526,764245.546,520602.939,12121.212,4143.0,73724.0,345167567.0,2926783653.0,373218631.0,367666567.0,38.0,264574.0,264646.0,48498887675.0,364330.0,364483.0,56807494672.0,989710068.0,16875351446.0,6846043216.0,22295094.0,33192441.0,117212287.0,0.0,0.0,1027.0,6331510489.0,11621877791.0,35.452
3200000,7,2,73,0.54,0.49,0,0,1,1,7,1,0,95,1,6,49,85,7,5,121,81,965,31,0,82,259,8,2,5,9,772.958,8167916.724,1184.057,81069383.966,2251.769,35.383,0.106,0.0,0.0,7.792,79.47,354639.606,168691.0,12121.212,5178.0,70274.0,321365871.0,2663511113.0,336085422.0,340599348.0,37.0,276941.0,277003.0,43115402650.0,354310.0,354458.0,46270320679.0,902254605.0,14500106224.0,6415364806.0,24809775.0,46396459.0,115803104.0,189.0,674.0,1900.0,5892160472.0,9356999486.0,32.772
3200000,2,3,10,0.59,0.8,1,0,0,1,128,1,0,110,1,2,19,7,6,5,921,50,632,34,1,53,380,11,6,3,6,1918.727,24124537.526,1096.064,118211967.731,2289.917,24.193,0.133,0.0,0.0,2.557,127.231,595687.564,70478.902,12121.212,8605.0,78932.0,330174449.0,2535648863.0,350194644.0,346859341.0,38.0,320618.0,320691.0,46803819302.0,382877.0,383030.0,48548116759.0,984958484.0,15919259405.0,6582077160.0,33289825.0,65094855.0,146045810.0,172.0,182.0,1370.0,5876673456.0,9577610118.0,60.755
3200000,7,5,84,0.66,0.41,0,0,0,1,112,1,1,3,0,5,124,52,7,7,508,91,669,41,2,24,315,2,2,4,6,779.519,7199723.811,1317.462,78751138.511,2246.394,38.042,0.057,0.0,0.0,8.314,284.326,843604.212,441244.273,12121.212,5384.0,74254.0,348861156.0,2798218657.0,340957330.0,343966090.0,38.0,262755.0,262831.0,48072166151.0,363918.0,364072.0,54855072327.0,954048510.0,16262721079.0,6718335112.0,26646455.0,29925718.0,104984283.0,0.0,0.0,820.0,5977043467.0,10965377390.0,38.059
3200000,7,6,124,0.49,0.48,1,0,1,1,110,0,0,93,1,1,79,179,7,9,499,72,759,49,3,50,303,11,4,3,6,782.091,8147861.144,1118.333,104758913.731,2249.458,44.318,0.083,0.0,0.0,7.754,81.64,355793.496,167537.11,12121.212,5205.0,69988.0,292335400.0,2754378442.0,338197037.0,349880022.0,32.0,399942.0,399994.0,45404596126.0,359057.0,359210.0,48475954557.0,984982065.0,15743847864.0,6781539381.0,25399234.0,38447591.0,114651894.0,1889.0,2405.0,4069.0,6055777574.0,9634142456.0,31.385
3200000,2,2,86,0.53,0.35,1,0,2,1,119,1,1,114,0,2,96,133,6,10,831,63,497,35,2,26,220,3,7,2,4,1158.857,18173541.834,1144.672,97460273.981,2317.815,32.517,0.177,0.0,0.0,2.811,276.245,1130908.8,149091.2,12075.472,8793.0,81221.0,396349662.0,2866463523.0,361241757.0,361470422.0,38.0,296682.0,296754.0,50168251334.0,389504.0,389657.0,49818002470.0,1017635717.0,15788892059.0,6790285602.0,35085637.0,46575010.0,136766812.0,0.0,8.0,597.0,6185824789.0,10328005460.0,63.016
3200000,7,5,111,0.31,0.66,0,1,1,1,53,1,1,110,0,4,96,86,9,8,366,63,25,2,1,55,319,8,4,5,8,562.761,7270790.106,1036.549,74790657.75,2225.72,35.348,0.083,0.0,0.0,9.848,84.038,762996.432,521852.053,12121.212,5815.0,106313.0,271237621.0,2955804318.0,378331116.0,382200441.0,38.0,338439.0,338502.0,47065870353.0,445128.0,445281.0,50551153833.0,958900668.0,15644248301.0,6458973222.0,31598449.0,49371169.0,120658037.0,245.0,105.0,529.0,6133692446.0,10055065890.0,35.587
3200000,4,2,56,0.87,0.59,1,0,1,1,36,1,0,112,0,3,115,96,9,7,281,36,801,17,2,41,292,9,6,2,4,1735.318,14759974.117,1196.606,88073865.701,2276.655,56.114,0.08,0.0,0.0,4.936,86.576,1021847.629,263000.856,12121.212,6078.0,79227.0,356317842.0,2997711336.0,391507650.0,384622800.0,38.0,304756.0,304836.0,51404097672.0,379454.0,379608.0,57658084703.0,1016521772.0,17087884887.0,6838207950.0,34828661.0,33695504.0,125572157.0,7.0,0.0,588.0,6374897270.0,11469753413.0,51.627
3200000,7,4,42,0.62,0.74,1,0,1,1,57,0,1,77,0,3,118,13,3,8,433,95,580,23,2,31,491,12,3,7,3,681.224,6753583.174,1405.826,77978302.208,2246.155,37.792,0.08,0.0,0.0,8.076,320.276,857545.22,427303.265,12121.212,5761.0,75601.0,359187061.0,2514729556.0,355853722.0,360448697.0,38.0,277186.0,277250.0,48723877482.0,368236.0,368395.0,62290698391.0,979133227.0,18163327015.0,6818589158.0,33083361.0,34216898.0,111730232.0,0.0,0.0,693.0,6278549141.0,11934526146.0,37.383
3200000,7,5,83,0.67,0.34,0,1,0,1,102,1,0,76,0,6,34,185,4,7,566,14,1002,8,2,77,133,14,3,3,7,777.364,7457175.053,1303.254,82698277.557,2248.822,44.951,0.053,0.0,0.0,8.125,284.076,854643.068,430205.417,12121.212,5912.0,80247.0,423939238.0,2820667435.0,364808958.0,359877782.0,38.0,280116.0,280207.0,48736074631.0,379599.0,379752.0,54402775823.0,1020910311.0,16329881441.0,6864155067.0,35009952.0,50368786.0,139590833.0,44.0,0.0,910.0,6236082346.0,11257737045.0,36.257
3200000,2,4,97,0.52,0.64,0,1,2,0,3,1,0,14,1,3,82,71,2,7,375,107,839,40,2,44,282,11,2,6,3,874.087,13703764.78,692.799,87855115.974,2267.553,15.693,0.133,0.0,0.0,4.814,1.936,421142.17,104333.943,12121.212,5676.0,76606.0,316437437.0,2810522184.0,353848113.0,347910804.0,38.0,253529.0,253646.0,50594529499.0,373707.0,373867.0,56888936733.0,927575757.0,16640931798.0,6269937803.0,28646403.0,34352286.0,115855578.0,7.0,7.0,486.0,6210653253.0,11719668640.0,47.249
3200000,4,1,104,0.84,0.32,0,1,0,0,23,0,0,43,1,3,18,109,5,7,106,117,1019,46,1,65,335,14,3,4,2,1748.326,14175254.636,1119.894,79138123.481,2254.549,20.189,0.11,0.0,0.0,4.561,9.587,540952.546,125213.92,12121.212,4971.0,73939.0,280957410.0,2855602707.0,347102335.0,349356481.0,38.0,261187.0,261252.0,48754239980.0,368567.0,368721.0,52055700455.0,945392618.0,15408739526.0,6357352109.0,24057571.0,39263218.0,121764863.0,250.0,54.0,1057.0,6306909832.0,9357275596.0,49.176
3200000,2,2,44,0.31,0.65,1,1,1,0,19,1,1,111,1,3,125,65,7,10,226,95,890,21,1,77,121,6,1,6,2,35.985,6854807.515,918.568,90396830.981,2228.22,11.405,0.098,0.0,0.0,4.409,38.33,428558.348,94772.258,12121.212,7443.0,79191.0,313262572.0,2619957419.0,366604565.0,363828152.0,57.0,346185.0,346278.0,48248212742.0,381454.0,381609.0,49519981038.0,968109297.0,15398585730.0,6450451650.0,28458230.0,53723233.0,131533877.0,15.0,41.0,1605.0,6233146119.0,9391437790.0,50.878
3200000,3,5,30,0.83,0.54,0,1,1,0,114,0,1,57,1,2,78,134,10,8,475,46,283,20,3,92,266,7,8,5,4,1201.739,15975006.212,855.894,96413419.704,2255.17,15.311,0.129,0.0,0.0,4.936,3.386,416870.86,106459.746,12121.212,5864.0,79252.0,308266447.0,2840959524.0,375743461.0,367533838.0,43.0,463965.0,464028.0,49545952909.0,392559.0,392716.0,53700246577.0,1061315051.0,16505062257.0,7168362246.0,34569189.0,48194146.0,137103780.0,1487.0,962.0,5026.0,7016548205.0,10459720703.0,49.416
3200000,3,3,75,0.35,0.88,1,1,2,0,70,1,1,120,0,3,113,129,6,7,469,9,69,40,1,89,274,8,6,5,1,662.875,10110673.86,849.898,77700441.0,2235.485,16.008,0.098,0.0,0.0,6.098,18.617,961870.902,322977.583,12121.212,6198.0,76233.0,321362615.0,2612841997.0,361723657.0,363710074.0,40.0,342817.0,342903.0,46634398763.0,372838.0,372993.0,50055980883.0,958132915.0,14843373773.0,6578685709.0,28032175.0,45042334.0,123815234.0,311.0,53.0,860.0,6274135063.0,9374041194.0,50.625
3200000,5,5,98,0.64,0.79,0,0,2,0,44,1,0,83,1,3,96,23,10,10,888,23,42,30,2,78,278,9,2,7,8,558.845,6931625.159,923.458,83586528.159,2248.008,22.095,0.064,0.0,0.0,7.708,58.712,358109.564,167366.549,12121.212,5632.0,73477.0,337175305.0,2587423160.0,333930632.0,353918704.0,38.0,268075.0,268152.0,48195626483.0,362782.0,362941.0,55367567908.0,948385105.0,16431948724.0,6583120094.0,24689774.0,52747933.0,121816229.0,0.0,0.0,807.0,5894694107.0,11291792883.0,34.479
3200000,7,3,34,0.41,0.62,1,1,0,0,48,1,1,51,0,4,21,35,5,5,695,55,1015,26,0,95,323,1,7,4,2,717.515,7414362.67,1432.826,79341402.898,2246.883,79.909,0.091,0.0,0.0,8.106,277.08,855260.197,429588.288,12121.212,5297.0,73422.0,297041842.0,2663113739.0,341712176.0,335403393.0,37.0,231072.0,231139.0,44665362814.0,361208.0,361356.0,48632169023.0,963394631.0,14663469416.0,5905701990.0,22884849.0,32501894.0,113256127.0,659.0,444.0,836.0,5930495916.0,8731189814.0,37.39
3200000,5,3,103,0.8,0.44,0,1,2,1,36,1,0,76,1,4,51,73,4,7,948,90,881,38,1,44,327,11,3,1,3,566.28,7206156.227,901.61,79691312.432,2225.515,53.856,0.053,0.0,0.0,7.724,54.97,357917.095,167559.019,12121.212,4969.0,70127.0,263094556.0,2541165263.0,340322288.0,334138607.0,32.0,298982.0,299049.0,42620230498.0,352225.0,352374.0,47669630942.0,884143234.0,14846824297.0,6200073015.0,32325563.0,39652316.0,127009893.0,148.0,576.0,1507.0,5935771727.0,9149616132.0,32.663
3200000,7,3,29,0.39,0.53,1,0,2,1,7,1,1,55,1,3,63,110,10,4,572,122,831,28,1,24,225,5,5,3,8,617.864,7207372.377,1186.509,93121847.324,2266.264,56.615,0.121,0.0,0.0,7.917,68.0,351667.076,171826.109,12075.472,5598.0,72053.0,295719200.0,2578295710.0,342606644.0,341977482.0,32.0,262698.0,262776.0,44403744978.0,361282.0,361433.0,47205676350.0,868392763.0,14308356579.0,6384650489.0,27092829.0,39180594.0,117993293.0,0.0,85.0,587.0,5887081525.0,9416448918.0,31.84
3200000,2,3,44,0.44,0.4,0,0,1,0,102,1,1,54,0,3,106,175,4,6,825,5,1004,16,1,97,231,7,1,3,6,32.386,6403076.057,800.485,78450805.337,2224.886,5.121,0.098,0.0,0.0,4.909,67.087,1024602.826,260245.659,12121.212,5831.0,82429.0,330046441.0,2777381906.0,393155647.0,387747386.0,38.0,294523.0,294592.0,47866686093.0,388936.0,389089.0,51903118970.0,979498963.0,16199359640.0,6625629455.0,31572079.0,47987675.0,132629513.0,44.0,144.0,1527.0,6412280825.0,10038342385.0,57.231
3200000,3,3,29,0.52,0.5,1,0,1,0,10,0,0,120,1,5,23,15,10,4,144,30,376,18,1,83,151,5,6,3,1,342.284,6707773.144,590.246,58508704.39,2230.106,7.534,0.114,0.0,0.0,7.538,28.121,361344.519,161986.087,12121.212,5409.0,73229.0,313344394.0,2530617040.0,338347288.0,341365278.0,38.0,349543.0,349597.0,45087533963.0,362056.0,362207.0,47854853094.0,891920021.0,14785658531.0,6320251353.0,22184050.0,46133569.0,135490338.0,364.0,433.0,1909.0,5957625239.0,9474539687.0,34.916
3200000,4,6,33,0.33,0.81,1,1,2,1,126,0,1,104,0,3,119,102,5,7,674,51,905,20,3,73,324,14,7,1,6,1328.765,14547075.974,1049.504,94154503.201,2248.936,29.337,0.121,0.0,0.0,5.644,41.636,985383.629,299464.856,12121.212,5950.0,80398.0,303488383.0,3050123209.0,371869350.0,369596942.0,66.0,499138.0,499232.0,50305420745.0,396297.0,396449.0,55458841481.0,1076672620.0,17486604997.0,7424708798.0,30737943.0,60556335.0,147625913.0,1918.0,1079.0,5568.0,6722107130.0,10601735535.0,52.765
3200000,8,5,113,0.68,0.66,0,0,1,0,45,1,1,29,0,1,121,31,5,7,195,32,333,22,2,25,406,13,4,4,9,826.879,7791865.375,1468.754,68030264.0,2257.439,31.023,0.061,0.0,0.0,8.133,316.992,853085.189,431763.296,12121.212,5592.0,74480.0,305135780.0,2710368385.0,363765575.0,367676282.0,60.0,263928.0,264022.0,46811701286.0,365012.0,365166.0,54535111202.0,955107553.0,16219563449.0,6623606502.0,28998320.0,40941960.0,107715704.0,0.0,0.0,713.0,6010194100.0,10963537659.0,35.878
3200000,5,1,67,0.47,0.63,0,0,1,0,91,0,0,115,0,1,98,66,5,5,269,75,594,23,2,47,243,3,8,5,7,550.992,6930190.867,906.311,73413030.064,2248.909,29.924,0.091,0.0,0.0,9.848,39.602,762796.477,522052.008,12121.212,4565.0,73225.0,302739750.0,2623151969.0,340899919.0,337116085.0,38.0,285771.0,285833.0,46765540394.0,361340.0,361497.0,53888104062.0,926230867.0,15857214089.0,6271893579.0,32868542.0,30558975.0,110264336.0,0.0,6.0,609.0,6035444330.0,10663357973.0,35.828
3200000,3,1,64,0.62,0.36,1,0,2,0,115,0,1,3,1,5,83,21,4,6,778,67,401,46,2,20,391,5,7,4,2,226.856,6829490.454,623.102,67677520.909,2242.186,24.875,0.072,0.0,0.0,9.727,0.508,314440.034,211036.08,12121.212,4393.0,74088.0,278140669.0,2603535644.0,361247147.0,360200299.0,38.0,229308.0,229378.0,44037173500.0,367366.0,367520.0,49419328337.0,888250787.0,15371238357.0,6508634236.0,21932528.0,32950188.0,112294701.0,0.0,0.0,314.0,5725619106.0,9593775603.0,40.289
3200000,7,2,14,0.48,0.73,1,1,1,0,29,1,0,59,0,5,72,23,6,8,449,92,769,6,2,82,407,15,2,8,7,777.511,7693664.989,1291.276,80662847.026,2249.474,28.83,0.083,0.0,0.0,8.106,276.75,855911.856,428936.629,12121.212,6271.0,85730.0,316425827.0,2688644580.0,386306250.0,382525701.0,38.0,241397.0,241478.0,50129628490.0,394393.0,394552.0,63060722046.0,1006510242.0,17962759304.0,6754815607.0,29784271.0,43197690.0,123082983.0,582.0,246.0,1276.0,6525590464.0,12123874216.0,37.144
3200000,7,5,19,0.85,0.87,0,1,2,1,93,1,1,23,0,2,91,26,4,4,941,95,600,31,2,77,355,5,5,6,8,622.235,7139321.246,1236.86,79776378.633,2248.583,36.216,0.076,0.0,0.0,8.375,272.595,840738.598,444109.886,12121.212,5359.0,74594.0,289474019.0,2459077709.0,342081501.0,344325791.0,38.0,243181.0,243246.0,45869811285.0,366214.0,366372.0,53933089311.0,893285526.0,15241931973.0,6260473734.0,25774925.0,54008393.0,124270024.0,0.0,0.0,379.0,6121747568.0,9615790347.0,35.432
3200000,3,5,12,0.39,0.3,1,0,0,0,68,0,0,70,1,4,59,107,7,4,120,19,971,18,3,68,290,9,4,1,9,332.697,7641559.837,605.826,57964047.371,2220.761,6.386,0.095,0.0,0.0,10.0,2.413,390922.22,275244.246,12121.212,4229.0,74649.0,351431353.0,3025872957.0,354629987.0,361583186.0,37.0,435957.0,436010.0,46168124159.0,375115.0,375266.0,49566693068.0,1011480907.0,15871605641.0,6991884875.0,19295826.0,33083193.0,111565582.0,887.0,1831.0,7013.0,6258241305.0,10149923062.0,38.631
3200000,3,5,48,0.42,0.65,0,0,2,1,72,1,1,3,0,3,33,169,6,8,717,92,453,50,2,34,138,4,4,3,8,996.712,13928459.932,941.936,83040964.352,2260.155,25.693,0.114,0.0,0.0,5.303,27.595,1003899.902,280948.583,12121.212,6063.0,77289.0,312318347.0,2787241356.0,350377857.0,350643405.0,44.0,276305.0,276383.0,49295703374.0,377738.0,377893.0,54953714799.0,999020036.0,16382951508.0,6556661557.0,29736357.0,65051173.0,134788398.0,0.0,0.0,716.0,6576976026.0,10176758881.0,51.575
3200000,5,4,69,0.76,0.8,1,1,1,1,124,0,1,13,1,5,33,69,8,3,263,93,895,4,1,34,494,10,3,7,5,563.94,7023768.313,916.14,78462230.268,2257.887,22.581,0.076,0.0,0.0,7.634,56.74,356581.442,164774.332,12075.472,6896.0,87901.0,312532794.0,3066184043.0,362101424.0,371326600.0,38.0,262381.0,262453.0,52802164252.0,399395.0,399549.0,53778283731.0,1237945028.0,16505622640.0,6976328707.0,28553355.0,33342954.0,110069314.0,167.0,0.0,867.0,6297310415.0,10965071249.0,32.757
3200000,4,5,96,0.65,0.44,0,1,1,1,62,0,1,81,0,5,71,173,5,9,190,120,521,9,1,54,110,14,1,4,8,392.14,6684923.936,698.693,52589835.242,2223.826,5.92,0.091,0.0,0.0,9.826,38.386,762457.197,522391.288,12121.212,4543.0,79345.0,310182612.0,2859131821.0,369377316.0,372016534.0,40.0,292294.0,292357.0,47003498897.0,377656.0,377808.0,51214795124.0,956700001.0,15277914051.0,6673504515.0,21426460.0,45015903.0,128266832.0,1273.0,381.0,2812.0,6217717895.0,9958868065.0,37.533
3200000,4,4,105,0.51,0.55,0,0,1,1,51,1,0,15,0,4,24,115,8,6,979,23,447,24,1,96,346,4,8,3,8,438.682,6690543.769,758.939,63961501.992,2218.954,15.633,0.076,0.0,0.0,10.019,26.492,755729.409,529119.076,12121.212,3976.0,71484.0,241019183.0,2563073809.0,350897308.0,354073712.0,38.0,268364.0,268430.0,41324633386.0,355663.0,355813.0,47324873215.0,887709926.0,14849269890.0,6075639563.0,21028087.0,39794427.0,133836302.0,596.0,360.0,1489.0,5733868152.0,9224862226.0,36.013
3200000,6,2,117,0.74,0.47,0,1,2,0,104,0,1,9,1,3,85,57,7,7,544,6,144,28,1,27,484,10,6,6,9,453.712,4639293.231,1128.78,81891141.818,2233.64,37.652,0.08,0.0,0.0,7.833,70.424,355766.788,169709.326,12121.212,5876.0,74300.0,284941740.0,2469158270.0,370883026.0,374649848.0,38.0,239397.0,239482.0,45552658466.0,365932.0,366085.0,49051301139.0,915429023.0,14578293580.0,6275626203.0,30055073.0,40864246.0,131373059.0,397.0,1186.0,1239.0,6160984496.0,9283099298.0,35.489
3200000,6,4,56,0.82,0.8,1,1,2,1,44,1,1,46,1,4,30,170,2,10,427,94,115,20,1,48,320,9,9,1,2,493.53,5780749.697,962.386,79886683.818,2231.197,63.273,0.08,0.0,0.0,10.121,2.276,306547.773,218928.341,12121.212,4545.0,73378.0,291159773.0,2853719857.0,362173624.0,365372014.0,38.0,277257.0,277330.0,46547377106.0,361375.0,361524.0,52134975126.0,997627220.0,15871048346.0,6708397211.0,30070305.0,53188203.0,136773619.0,443.0,8.0,950.0,6428249943.0,10068364451.0,35.823
3200000,4,3,67,0.33,0.31,0,0,1,1,127,1,1,124,0,4,105,187,8,10,942,98,732,43,1,71,417,15,4,5,1,335.629,4945879.417,815.776,61147389.659,2217.515,15.292,0.087,0.0,0.0,9.727,139.526,771626.598,513221.886,12121.212,5007.0,72909.0,354306359.0,2576075137.0,365295377.0,373004483.0,39.0,332884.0,332951.0,44017408681.0,360775.0,360928.0,47063874648.0,937986116.0,14726839182.0,6628118427.0,23267919.0,63097918.0,133174102.0,16.0,0.0,1435.0,5769298059.0,9741129661.0,41.869
3200000,1,2,9,0.79,0.56,1,1,2,1,55,1,0,7,1,3,120,56,9,5,316,93,962,41,2,80,259,5,3,6,2,441.417,15206528.992,545.53,77147307.208,2257.201,6.227,0.098,0.0,0.0,5.636,0.47,403291.939,122184.174,12121.212,6033.0,79562.0,342547283.0,2667703349.0,361279869.0,365732206.0,44.0,249257.0,249360.0,48434496594.0,383278.0,383437.0,52987117442.0,928118876.0,15687560181.0,6583803894.0,30598566.0,40501186.0,123409798.0,7.0,0.0,698.0,6454524569.0,11517452638.0,75.031
3200000,6,4,101,0.72,0.61,0,1,2,1,34,1,0,98,0,5,91,30,7,8,535,27,489,28,1,57,398,12,8,4,8,673.83,7741859.061,974.811,74659037.659,2231.807,28.735,0.106,0.0,0.0,9.848,68.254,762499.356,522349.129,12121.212,4203.0,71514.0,290161672.0,2579931606.0,360678139.0,358399255.0,38.0,291444.0,291504.0,43789529594.0,356048.0,356200.0,47426701021.0,901974771.0,14486846133.0,6322533574.0,22828418.0,41939708.0,121976457.0,141.0,16.0,1179.0,5923399273.0,9513738802.0,35.284
3200000,5,1,35,0.82,0.39,0,1,2,1,47,0,1,6,1,5,25,189,4,3,805,20,406,15,2,45,474,14,3,6,2,583.11,7260309.273,821.765,80821208.091,2250.049,30.22,0.095,0.0,0.0,9.845,3.163,312121.42,213354.693,12121.212,4940.0,76432.0,303368166.0,2768109117.0,339753764.0,354109487.0,32.0,231809.0,231872.0,48771310145.0,371017.0,371175.0,57305475132.0,912855448.0,16613602854.0,6497967737.0,23687125.0,32045726.0,109248416.0,0.0,0.0,420.0,6087375624.0,11084704454.0,34.139
3200000,5,5,24,0.74,0.51,1,0,1,1,19,1,0,75,1,2,34,51,8,7,301,16,248,30,1,76,353,4,3,4,4,558.796,7185766.731,897.621,79887037.796,2229.928,29.231,0.057,0.0,0.0,7.602,66.943,359303.083,164027.523,12121.212,5265.0,70114.0,285026683.0,2443272176.0,328287389.0,322295195.0,32.0,270254.0,270316.0,43337135925.0,351685.0,351837.0,48022560444.0,830051647.0,14654989228.0,6132472765.0,25071677.0,47067010.0,120817722.0,169.0,175.0,1283.0,5909701283.0,8867102720.0,31.746
3200000,4,2,55,0.78,0.64,1,0,1,1,103,1,0,46,0,2,57,101,4,4,539,71,211,29,3,59,188,6,6,3,5,1751.53,15676954.318,1236.322,100129210.614,2269.462,18.019,0.11,0.0,0.0,4.568,291.212,1043196.189,241652.296,12121.212,5812.0,76787.0,313061892.0,2684775240.0,386893237.0,379125514.0,54.0,405685.0,405757.0,46755238731.0,379326.0,379481.0,48513975487.0,1012001418.0,15104740705.0,6579428832.0,24551332.0,38088146.0,120935530.0,2302.0,1439.0,4933.0,6414113777.0,10011819199.0,51.68
3200000,2,4,96,0.65,0.73,0,1,2,1,73,1,1,112,0,4,22,69,9,9,998,35,57,36,1,78,233,9,4,3,4,237.769,6655266.326,562.117,56205800.424,2212.989,3.602,0.049,0.0,0.0,7.659,76.489,878471.386,406377.098,12121.212,4917.0,72788.0,279820359.0,2506346355.0,365166833.0,365153231.0,38.0,307517.0,307572.0,44035469561.0,359874.0,360025.0,49023059310.0,857288336.0,14464964497.0,6313650386.0,25291863.0,36020069.0,121656762.0,162.0,255.0,1391.0,5957495378.0,9499108924.0,42.057
